Date,SPY_Volume,SPY_Volume_Change
1998-01-26,4362900,-0.3753650820134844
1998-01-27,7044200,0.47906760931979697
1998-01-28,4268600,-0.5009186785621029
1998-01-29,8007700,0.6291176741463875
1998-01-30,3649100,-0.7859230169264819
1998-02-02,5756300,0.45581434534715903
1998-02-03,2759600,-0.73520916550458
1998-02-04,3374000,0.20101324243396057
1998-02-05,5076200,0.40846396605539326
1998-02-06,5701200,0.1161137288195686
1998-02-09,2322200,-0.8981616667879688
1998-02-10,3660400,0.4550574188483161
1998-02-11,4073200,0.10685650025628846
1998-02-12,5024700,0.20993681935502373
1998-02-13,2101300,-0.8718095498529088
1998-02-17,3055500,0.37438704453534477
1998-02-18,3007400,-0.015867327246750662
1998-02-19,3387800,0.11910482506406161
1998-02-20,3707000,0.0900421809984504
1998-02-23,3227800,-0.13842213354901034
1998-02-24,3386800,0.048084732166399746
1998-02-25,3481800,0.027663878656495555
1998-02-26,3187600,-0.08828111890102441
1998-02-27,3442900,0.07704585695514332
1998-03-02,4252300,0.21114587352713876
1998-03-03,3349200,-0.2387385016755985
1998-03-04,4404100,0.27381441388483907
1998-03-05,7268000,0.5009452253009474
1998-03-06,6896300,-0.052496114638504565
1998-03-09,3362800,-0.7182110756164164
1998-03-10,5481900,0.4886777959175159
1998-03-11,3439600,-0.46609657064191623
1998-03-12,3191300,-0.07492682826203279
1998-03-13,2879400,-0.10284641818245355
1998-03-16,3223600,0.1129168083581007
1998-03-17,4581900,0.3516150117941539
1998-03-18,1944100,-0.8573146142179162
1998-03-19,2554800,0.2731747976608414
1998-03-20,3123300,0.20091619246138137
1998-03-23,4453100,0.35471034769145326
1998-03-24,3333600,-0.28954768173202616
1998-03-25,4597600,0.32148162708528893
1998-03-26,3333500,-0.3215116251354182
1998-03-27,2611300,-0.24417462145299318
1998-03-30,3108700,0.1743564507482489
1998-03-31,5926500,0.6452291871661853
1998-04-01,2929000,-0.7047727516918219
1998-04-02,3920900,0.29166015144133794
1998-04-03,3787600,-0.03458864615972601
1998-04-06,4550500,0.18350454390806448
1998-04-07,5583700,0.20461452205319652
1998-04-08,4854800,-0.13988373283839906
1998-04-09,4481200,-0.08007703854763903
1998-04-13,4350200,-0.029669046647255115
1998-04-14,3279100,-0.28265282655491575
1998-04-15,3867200,0.16496173646682166
1998-04-16,7177900,0.6184761302040602
1998-04-17,5688800,-0.23250753158397153
1998-04-20,3688300,-0.4333336822987537
1998-04-21,4573200,0.21504753139726063
1998-04-22,2386100,-0.6505529447398359
1998-04-23,5062000,0.7521014281770917
1998-04-24,11039700,0.7797362044437559
1998-04-27,14510200,0.2733539838319352
1998-04-28,6511400,-0.8012973635354506
1998-04-29,7703100,0.16806835837847345
1998-04-30,8684500,0.1199169822702828
1998-05-01,4008800,-0.7730478828485516
1998-05-04,4537200,0.12381813703937183
1998-05-05,5146400,0.1259873594119032
1998-05-06,5526100,0.0711848814950038
1998-05-07,6940400,0.22787708713572208
1998-05-08,7951000,0.13593829717396666
1998-05-11,6336300,-0.2270027050432759
1998-05-12,6045200,-0.047030433162241536
1998-05-13,4441500,-0.3082724114862092
1998-05-14,4187500,-0.05888826007643466
1998-05-15,6716100,0.47240373176862427
1998-05-18,4847200,-0.3261064102711657
1998-05-19,5918700,0.19971561153825412
1998-05-20,5716600,-0.034742607118637636
1998-05-21,6301500,0.09741347722714977
1998-05-22,4862200,-0.25929668991225974
1998-05-26,6899300,0.3499289467983768
1998-05-27,10202600,0.3912226325874979
1998-05-28,4907600,-0.7318575658341331
1998-05-29,4772600,-0.0278937941579116
1998-06-01,6092200,0.24411803465795145
1998-06-02,6701100,0.09526242759055314
1998-06-03,6445100,-0.038951539850902606
1998-06-04,6566300,0.018630355778824992
1998-06-05,8463200,0.2537768447370219
1998-06-08,4159900,-0.7102363171677233
1998-06-09,2725300,-0.4229125217240295
1998-06-10,6186900,0.8198556396972982
1998-06-11,8056600,0.26405747779634403
1998-06-12,9779000,0.19374559803782176
1998-06-15,10234200,0.04549782356260579
1998-06-16,7471500,-0.31463927069343534
1998-06-17,12057700,0.4786076778105137
1998-06-18,3844600,-1.1430338936732003
1998-06-19,3549100,-0.07997551611797249
1998-06-22,5438300,0.42677246181090034
1998-06-23,5004600,-0.08310902253606756
1998-06-24,8291900,0.5049216451906382
1998-06-25,5854800,-0.348017297056467
1998-06-26,4833100,-0.19177375389662288
1998-06-29,5953400,0.208474401194799
1998-06-30,4284800,-0.32888860841111445
1998-07-01,3489500,-0.20531541703964784
1998-07-02,3503900,0.004118174379051709
1998-07-06,3144400,-0.10825354091665673
1998-07-07,4920700,0.44782770386918713
1998-07-08,6875000,0.3344408467459843
1998-07-09,6942500,0.009770296646182786
1998-07-10,7849700,0.12281337430471773
1998-07-13,6555100,-0.18023194187410674
1998-07-14,6983600,0.06332117049905328
1998-07-15,4977500,-0.3386367861722679
1998-07-16,6315600,0.23809500620938273
1998-07-17,3539500,-0.57903728893349
1998-07-20,2338400,-0.41451853941720884
1998-07-21,5518600,0.8586572701179005
1998-07-22,10417300,0.6353436807332553
1998-07-23,15110900,0.37194845204795257
1998-07-24,11540500,-0.26955375001633897
1998-07-27,9600000,-0.18409948922387898
1998-07-28,13693000,0.35512165487630654
1998-07-29,7462400,-0.6070076750561686
1998-07-30,6821600,-0.08978302984822406
1998-07-31,7680500,0.11859060076135997
1998-08-03,10486500,0.3114040664309492
1998-08-04,15091600,0.3640495820046752
1998-08-05,21718400,0.36402152988461367
1998-08-06,13084400,-0.5067391466278544
1998-08-07,12083800,-0.07955496832297726
1998-08-10,6273000,-0.6556110034618623
1998-08-11,14287100,0.8231023231139769
1998-08-12,11158400,-0.24716445472938986
1998-08-13,9073900,-0.20679041681627552
1998-08-14,8628500,-0.050331482977421516
1998-08-17,11290000,0.2688467004560753
1998-08-18,7603900,-0.39525610459503646
1998-08-19,6258600,-0.19470475563869272
1998-08-20,7402800,0.16790178909361408
1998-08-21,16685400,0.812675778523527
1998-08-24,7201700,-0.8402169762817042
1998-08-25,9688300,0.2966018626517535
1998-08-26,9339700,-0.03664484010448277
1998-08-27,24887800,0.9801035917512095
1998-08-28,23735900,-0.04738905359188905
1998-08-31,22563100,-0.05067284143256856
1998-09-01,24748500,0.092449052580168
1998-09-02,13843200,-0.5809707437809237
1998-09-03,17311300,0.22356533012925794
1998-09-04,17783800,0.026928463068976782
1998-09-08,14746500,-0.18728216404182874
1998-09-09,12109700,-0.19699898214975065
1998-09-10,19889300,0.49617511433876516
1998-09-11,20379800,0.024362315521770483
1998-09-14,10686800,-0.6455348791619109
1998-09-15,8337900,-0.2481979489389019
1998-09-16,11024900,0.27934496489406513
1998-09-17,12945200,0.16056871206784962
1998-09-18,7019200,-0.6120758116350267
1998-09-21,8834600,0.23002657884041255
1998-09-22,7270100,-0.19490578366121447
1998-09-23,13688500,0.6327860176597344
1998-09-24,11129500,-0.20695682362021728
1998-09-25,10247400,-0.08257522577746457
1998-09-28,8847800,-0.14685517432485895
1998-09-29,10618100,0.18239125154041247
1998-09-30,7908400,-0.2946346063680281
1998-10-01,13335600,0.5225116652788735
1998-10-02,14351800,0.07343821888185786
1998-10-05,12807200,-0.11386785709757419
1998-10-06,12621000,-0.014645419505253443
1998-10-07,14348500,0.12828331384881153
1998-10-08,20625000,0.36285852509544014
1998-10-09,12708500,-0.4842328712931767
1998-10-12,9508500,-0.2900849255173732
1998-10-13,6256800,-0.4185172631049294
1998-10-14,8176900,0.2676442333758011
1998-10-15,20541100,0.921114651426274
1998-10-16,16573900,-0.2145985882452095
1998-10-19,7915900,-0.7389557738443528
1998-10-20,14611600,0.6129423387800905
1998-10-21,9178400,-0.4649628362950722
1998-10-22,8277500,-0.10331190706353155
1998-10-23,6237200,-0.28300962671067076
1998-10-26,5838600,-0.06604032165473228
1998-10-27,10089700,0.5470240594413145
1998-10-28,5650600,-0.5797533673048179
1998-10-29,9625600,0.5326644816829145
1998-10-30,9872800,0.02535728526356351
1998-11-02,6501400,-0.4177659628317958
1998-11-03,6866000,0.05456415671045889
1998-11-04,8233600,0.18164164806978889
1998-11-05,6841500,-0.18521633726756015
1998-11-06,5224800,-0.2695904862314187
1998-11-09,6188700,0.16930852887862535
1998-11-10,14015200,0.8174174064545401
1998-11-11,10922400,-0.24932672855107185
1998-11-12,5457400,-0.6938432405224706
1998-11-13,5524600,0.012238360726962938
1998-11-16,6023700,0.08649084186778389
1998-11-17,9058900,0.408046011419545
1998-11-18,4567700,-0.6847379039388546
1998-11-19,5249300,0.13908493843915082
1998-11-20,5562000,0.05786302143125255
1998-11-23,7151300,0.25133640254903966
1998-11-24,5323700,-0.295125608025657
1998-11-25,4393500,-0.19204237438139415
1998-11-27,4557900,0.03673581518193103
1998-11-30,8705400,0.6470815316318657
1998-12-01,8950600,0.027777046378330894
1998-12-02,7495500,-0.17741772867565686
1998-12-03,12145300,0.4826394232020874
1998-12-04,10339500,-0.160970751660642
1998-12-07,4290000,-0.8796847790717521
1998-12-08,10102600,0.8565060835215412
1998-12-09,5327900,-0.6398356521682835
1998-12-10,5966600,0.1132200866386377
1998-12-11,8198200,0.3177373670469361
1998-12-14,9521400,0.14962727883595583
1998-12-15,9631500,0.011497080105364432
1998-12-16,7260000,-0.282659148083372
1998-12-17,6914700,-0.04873024860903463
1998-12-18,4802400,-0.36453378727217434
1998-12-21,8580700,0.5803997022980774
1998-12-22,5461100,-0.45186526058668264
1998-12-23,7791000,0.35531898668183004
1998-12-24,1507100,-1.6427819469052274
1998-12-28,4203600,1.02575402656581
1998-12-29,3935800,-0.06582713611845215
1998-12-30,6810700,0.5483807400027221
1998-12-31,6790500,-0.0029703283315871687
1999-01-04,9450400,0.3305324920901871
1999-01-05,8031000,-0.16274801544584783
1999-01-06,7737700,-0.03720456738750322
1999-01-07,5504900,-0.34046588111344
1999-01-08,6224400,0.1228384474578359
1999-01-11,7578300,0.196811847931464
1999-01-12,7768800,0.024826812203324167
1999-01-13,10810600,0.330411421975624
1999-01-14,11400700,0.05314762275047258
1999-01-15,7817700,-0.37728436337502025
1999-01-19,6535100,-0.17920274447115325
1999-01-20,6534400,-0.00010711962977438816
1999-01-21,6937500,0.059860949524397356
1999-01-22,7522300,0.08093046319012309
1999-01-25,5700300,-0.2773531372282161
1999-01-26,6047000,0.059043476256615435
1999-01-27,7399400,0.20183663455071965
1999-01-28,5961700,-0.21604324053694768
1999-01-29,6456800,0.07977816372317825
1999-02-01,9426800,0.3784228575037787
1999-02-02,9194500,-0.02495121733303307
1999-02-03,10290700,0.11263509554432716
1999-02-04,7761100,-0.2821164980165989
1999-02-05,7516100,-0.032076690314349676
1999-02-08,8528400,0.12635438422656264
1999-02-09,8985700,0.052232654185987215
1999-02-10,6936700,-0.258808267716784
1999-02-11,9181800,0.2803971067349913
1999-02-12,10676600,0.15083116694444243
1999-02-16,6915500,-0.434289161704724
1999-02-17,7858100,0.1277795778571189
1999-02-18,9048900,0.14109835642333302
1999-02-19,5312200,-0.5326371412953002
1999-02-22,10695800,0.6998450789781359
1999-02-23,7770700,-0.3194908906341354
1999-02-24,7271000,-0.06646641674385734
1999-02-25,11633000,0.46995205316670763
1999-02-26,9621300,-0.18986649615180795
1999-03-01,7607200,-0.23488422343972282
1999-03-02,9651500,0.2380181764426954
1999-03-03,7881400,-0.20260779062193812
1999-03-04,8256400,0.046483104114111384
1999-03-05,10703100,0.25954476195543563
1999-03-08,4802200,-0.8014592728888612
1999-03-09,7893400,0.4969528210134335
1999-03-10,3950000,-0.6923113883449439
1999-03-11,6583700,0.5108813184175478
1999-03-12,5286500,-0.21944049614013394
1999-03-15,5394400,0.02020497724779169
1999-03-16,4547500,-0.17078374702809462
1999-03-17,4524100,-0.005158969068114416
1999-03-18,3506300,-0.2548573119052797
1999-03-19,5526700,0.4550295419471926
1999-03-22,4603800,-0.18270884295440126
1999-03-23,9713800,0.7466655054412143
1999-03-24,6280900,-0.43603427255693283
1999-03-25,6639600,0.05553843839610728
1999-03-26,6159700,-0.07502364564914643
1999-03-29,5863900,-0.049213163827840134
1999-03-30,5401400,-0.08215673200532692
1999-03-31,7413600,0.31665797206273183
1999-04-01,7683600,0.03577203604027446
1999-04-05,5791100,-0.28276593106130576
1999-04-06,5381300,-0.07339227559708839
1999-04-07,6248600,0.14942745798433776
1999-04-08,5909100,-0.05586390309894185
1999-04-09,4365800,-0.302692086999496
1999-04-12,8213200,0.6319411675410809
1999-04-13,10071400,0.20395710778024778
1999-04-14,11551700,0.13713288840471805
1999-04-15,11150000,-0.03539311437804571
1999-04-16,6476200,-0.5433055793063435
1999-04-19,12487200,0.6565702010622854
1999-04-20,9049600,-0.3219835618220621
1999-04-21,5772200,-0.4496672674940303
1999-04-22,6897400,0.17809123865170662
1999-04-23,4593100,-0.40658935162890053
1999-04-26,3606500,-0.24181740440719146
1999-04-27,5147200,0.3557151045410354
1999-04-28,5544300,0.07431749547505717
1999-04-29,9824300,0.5720885354201286
1999-04-30,10991900,0.11229972951532474
1999-05-03,10709700,-0.026008765050281824
1999-05-04,10509300,-0.018889293427104548
1999-05-05,10032300,-0.04645069168608984
1999-05-06,13507200,0.297412988856383
1999-05-07,8680700,-0.44212070602413966
1999-05-10,5580100,-0.4418954732023117
1999-05-11,7000600,0.22678916228817592
1999-05-12,13865800,0.6834295169781335
1999-05-13,4485700,-1.1285308175054531
1999-05-14,8370100,0.6237712727208677
1999-05-17,6268100,-0.28919255344247574
1999-05-18,8218600,0.27092659984207756
1999-05-19,5052400,-0.4865365003432345
1999-05-20,4670400,-0.0786186567999696
1999-05-21,6418200,0.3178929834402897
1999-05-24,7952000,0.21428576479626926
1999-05-25,15406400,0.6613595381496093
1999-05-26,12575900,-0.20300072350259057
1999-05-27,14515400,0.1434278707945289
1999-05-28,8748000,-0.5063850519812991
1999-06-01,6705300,-0.26592684435249936
1999-06-02,6981900,0.040422827574570164
1999-06-03,6076600,-0.13887575700135457
1999-06-04,9787200,0.4766300804709278
1999-06-07,5299100,-0.6135384146884189
1999-06-08,4895700,-0.07917972599488365
1999-06-09,7409700,0.4144326838355994
1999-06-10,7040700,-0.05108235561334418
1999-06-11,12824800,0.5996731993482101
1999-06-14,6823500,-0.6310082596972961
1999-06-15,5700900,-0.17974847958274687
1999-06-16,7865800,0.32190019068954
1999-06-17,8162800,0.037062999569968724
1999-06-18,2875100,-1.0434997911196842
1999-06-21,4646400,0.48000526995517667
1999-06-22,5862400,0.232466349849334
1999-06-23,9629200,0.49624107257366745
1999-06-24,9176900,-0.04811069166101589
1999-06-25,4087000,-0.8088782523881317
1999-06-28,5028900,0.2073900677410645
1999-06-29,6956200,0.3244320759119095
1999-06-30,16856100,0.8850792608547753
1999-07-01,9939500,-0.5281958914974503
1999-07-02,3772800,-0.9686992862315247
1999-07-06,11221100,1.0899785031437919
1999-07-07,3230700,-1.2450971024838982
1999-07-08,7101500,0.7876071973182377
1999-07-09,2976800,-0.8694571312887707
1999-07-12,4436300,0.3989717976452809
1999-07-13,6477600,0.3785293756942121
1999-07-14,4382500,-0.39073073357651467
1999-07-15,3348600,-0.26907698977294814
1999-07-16,2281500,-0.3837092266549842
1999-07-19,4287000,0.6307540662305193
1999-07-20,7060100,0.49887202809494724
1999-07-21,4793700,-0.3871566598794711
1999-07-22,7804100,0.48734668078901855
1999-07-23,4603000,-0.527940971785231
1999-07-26,4333400,-0.06035581154463365
1999-07-27,5908500,0.3100395388064623
1999-07-28,3955500,-0.4012849766176192
1999-07-29,7760600,0.6739526353144374
1999-07-30,5994300,-0.2582506331016905
1999-08-02,6065500,0.011807961536776546
1999-08-03,5445400,-0.10784576365046128
1999-08-04,6497900,0.176707832199547
1999-08-05,10322000,0.4627984919486128
1999-08-06,7537700,-0.31436044402856744
1999-08-09,5565900,-0.3032583989791622
1999-08-10,9793300,0.5650397816770543
1999-08-11,8003400,-0.20183202700294345
1999-08-12,7036800,-0.12871293001461126
1999-08-13,5857700,-0.18339648630189664
1999-08-16,3927000,-0.39988125948053543
1999-08-17,4808000,0.20240542163703346
1999-08-18,4355500,-0.09884178295609658
1999-08-19,6448100,0.39234609949212285
1999-08-20,3663700,-0.5653119480384703
1999-08-23,5637800,0.43102035276006845
1999-08-24,9279500,0.49831374754569246
1999-08-25,6005300,-0.4351652533841275
1999-08-26,4322300,-0.32885474466720765
1999-08-27,6247400,0.3683777092114173
1999-08-30,4652000,-0.2948681425398867
1999-08-31,11453700,0.901015587248823
1999-09-01,6863900,-0.5120370285902744
1999-09-02,10896300,0.46214748875280875
1999-09-03,9160800,-0.1734897709507841
1999-09-07,4560800,-0.6974354643817566
1999-09-08,6159600,0.3005137936368847
1999-09-09,6177800,0.0029503806640303054
1999-09-10,2934500,-0.7444251400198976
1999-09-13,2320500,-0.23475440131715963
1999-09-14,3736000,0.47623284066750315
1999-09-15,6984500,0.6256778878188722
1999-09-16,15377600,0.7892184969014142
1999-09-17,8542300,-0.5878816127036615
1999-09-20,2803900,-1.1140189871849184
1999-09-21,9335200,1.2027808963114577
1999-09-22,13009100,0.3318569110660512
1999-09-23,12204100,-0.06387715172021657
1999-09-24,13792900,0.12238200615713168
1999-09-27,6970300,-0.682495701559672
1999-09-28,11063400,0.46198409750398106
1999-09-29,7580300,-0.3780895862495264
1999-09-30,7498900,-0.010796433588518894
1999-10-01,11127100,0.39462723116456466
1999-10-04,6341600,-0.5622524717427471
1999-10-05,11976000,0.6357735445765176
1999-10-06,10308200,-0.14996495210953142
1999-10-07,6535600,-0.4556755388332636
1999-10-08,9674300,0.3922087287026361
1999-10-11,4282000,-0.8150526947096761
1999-10-12,8686100,0.7073038566580525
1999-10-13,10469300,0.18672311813319453
1999-10-14,10562200,0.00883442495433684
1999-10-15,14238700,0.2986820197685418
1999-10-18,9758800,-0.3777941676353578
1999-10-19,14392900,0.38856558738828184
1999-10-20,9759400,-0.3885041063090675
1999-10-21,9105400,-0.06936327900533357
1999-10-22,8309600,-0.09145617118867477
1999-10-25,8114300,-0.02378353569784153
1999-10-26,6256300,-0.26003898117617297
1999-10-27,5433300,-0.14104227190098761
1999-10-28,10509700,0.6597519560814238
1999-10-29,10988600,0.044559731528003965
1999-11-01,4006500,-1.0089403295299029
1999-11-02,6516900,0.4864807605128707
1999-11-03,7222300,0.10277465898334093
1999-11-04,7907500,0.09063821446546783
1999-11-05,7431500,-0.062083953590853724
1999-11-08,4649200,-0.4690325608193966
1999-11-09,4533700,-0.02515677863138066
1999-11-10,6405600,0.34563422462025173
1999-11-11,4794100,-0.2897866125740567
1999-11-12,11802900,0.9009592687865453
1999-11-15,2187500,-1.6855859247391436
1999-11-16,7544800,1.2380992449979047
1999-11-17,9459000,0.22610808498349755
1999-11-18,4491000,-0.7448912751254344
1999-11-19,4832100,0.07320576167700565
1999-11-22,4155400,-0.15087246255405695
1999-11-23,5918000,0.3535898607494694
1999-11-24,4459700,-0.28291705478240026
1999-11-26,1693900,-0.9680479365854193
1999-11-29,7348600,1.4674762562811772
1999-11-30,7682000,0.04437011103233601
1999-12-01,6980200,-0.09580236026480016
1999-12-02,6698300,-0.0412238068005184
1999-12-03,10045400,0.4052610554220486
1999-12-06,3138900,-1.1632423982074673
1999-12-07,10714200,1.2276975443760225
1999-12-08,4611400,-0.8430384659086219
1999-12-09,6474700,0.33937077592553067
1999-12-10,5127300,-0.23332306962547378
1999-12-13,4210800,-0.19692655144539906
1999-12-14,5739000,0.3096323257311919
1999-12-15,6879100,0.18120285030864736
1999-12-16,5854900,-0.1612089119503466
1999-12-17,4775400,-0.20380117742680426
1999-12-20,4608700,-0.03553191847902326
1999-12-21,7981300,0.5491554838832418
1999-12-22,5377500,-0.3948777233021925
1999-12-23,5721700,0.0620423818731588
1999-12-27,2691000,-0.7543530922881381
1999-12-28,4084500,0.41728645005501797
1999-12-29,3001000,-0.30825375534155697
1999-12-30,3641300,0.19339519428723229
1999-12-31,3172700,-0.13775780036093543
2000-01-03,8164300,0.9451880305807254
2000-01-04,8089800,-0.009166982079305441
2000-01-05,12177900,0.40901882473773554
2000-01-06,6227200,-0.670696040054187
2000-01-07,8066500,0.2587928895545666
2000-01-10,5741700,-0.3399643493940623
2000-01-11,7503700,0.26764089849671713
2000-01-12,6907700,-0.08275950079497285
2000-01-13,5158300,-0.29202966358561433
2000-01-14,7437300,0.36590081190775336
2000-01-18,6488500,-0.13647650055873406
2000-01-19,6157900,-0.05229556886334308
2000-01-20,5800100,-0.059860651548753196
2000-01-21,6244800,0.07387395866116186
2000-01-24,7896900,0.2347211599544572
2000-01-25,9942500,0.230348220701039
2000-01-26,5158100,-0.6562502034690478
2000-01-27,10922700,0.7502748978714262
2000-01-28,11916200,0.08705562636385267
2000-01-31,10768700,-0.1012550406470396
2000-02-01,8419900,-0.2460458265197527
2000-02-02,6205900,-0.3050974992413913
2000-02-03,7997500,0.2536285403837777
2000-02-04,4925400,-0.4847235032413977
2000-02-07,5845800,0.1713179650770762
2000-02-08,4936400,-0.16908713408032305
2000-02-09,8511500,0.5447818696755977
2000-02-10,6690600,-0.24071463405525506
2000-02-11,9849800,0.38674759419209437
2000-02-14,8528800,-0.14400247875519945
2000-02-15,11078300,0.2615395682905959
2000-02-16,8845400,-0.22509069006552274
2000-02-17,7584200,-0.15383041396618147
2000-02-18,9409200,0.21562079812972001
2000-02-22,16415400,0.5565319845700607
2000-02-23,12119000,-0.3034454496264516
2000-02-24,17375000,0.3602579224645055
2000-02-25,10559900,-0.49796858291454527
2000-02-28,13397800,0.23802670583721408
2000-02-29,8242500,-0.48578681840977467
2000-03-01,6868000,-0.18243075292851962
2000-03-02,7600200,0.10130161970027629
2000-03-03,12770300,0.5189475995936856
2000-03-06,11967100,-0.06496094445953204
2000-03-07,20062000,0.5166662605916343
2000-03-08,11808500,-0.5300078673262227
2000-03-09,5500900,-0.7639078959199779
2000-03-10,7924600,0.3650601300883167
2000-03-13,10540500,0.2852531350148162
2000-03-14,8263900,-0.2433283492517404
2000-03-15,10300800,0.2203249310558668
2000-03-16,25601400,0.9104254753678589
2000-03-17,10272900,-0.9131376775583071
2000-03-20,12502300,0.19640326745042813
2000-03-21,13612600,0.08508320703892736
2000-03-22,8260000,-0.4995712468883724
2000-03-23,11654500,0.3442677839917003
2000-03-24,11462900,-0.01657663814956223
2000-03-27,8798600,-0.2645231154562566
2000-03-28,6334400,-0.3285975205490388
2000-03-29,6747500,0.06317696854029364
2000-03-30,9491900,0.3412667374204723
2000-03-31,9249100,-0.025912553837148522
2000-04-03,8508200,-0.08349584514438924
2000-04-04,19585500,0.8337590921851064
2000-04-05,8387200,-0.848082762387115
2000-04-06,6378500,-0.273773774150742
2000-04-07,6023600,-0.05724787276568044
2000-04-10,9624200,0.4685956726058045
2000-04-11,9006400,-0.0663453241087062
2000-04-12,10779200,0.17968291549663462
2000-04-13,12225800,0.12593012166839657
2000-04-14,29604000,0.8843610144425647
2000-04-17,23918200,-0.21326981192039796
2000-04-18,11069200,-0.7704731986950328
2000-04-19,6553700,-0.5241367010641991
2000-04-20,8537600,0.26445016220346673
2000-04-24,12893100,0.41221234668630835
2000-04-25,14102000,0.08962434675148145
2000-04-26,7711100,-0.6036557820435373
2000-04-27,15595300,0.7043087375563442
2000-04-28,8743400,-0.5786704567710164
2000-05-01,7328300,-0.17655556464015199
2000-05-02,9411900,0.2502312806758056
2000-05-03,12630700,0.29415551234689374
2000-05-04,5963600,-0.7504560328490779
2000-05-05,7862400,0.2764175777726159
2000-05-08,5064100,-0.43991547146243626
2000-05-09,5620300,0.1042086113815266
2000-05-10,10293900,0.6051664435228261
2000-05-11,7091100,-0.37271101018091457
2000-05-12,5960800,-0.1736357763483447
2000-05-15,4441300,-0.2942575738758997
2000-05-16,8192200,0.6122353556801521
2000-05-17,5907200,-0.3270105361752922
2000-05-18,4325600,-0.3116210868006828
2000-05-19,6518400,0.4100780879646919
2000-05-22,10839400,0.5085586968757454
2000-05-23,7979200,-0.30634948811637486
2000-05-24,11081500,0.32843889540787075
2000-05-25,8278900,-0.29156694188734456
2000-05-26,4814000,-0.5421817699693658
2000-05-30,5362700,0.10793924023507095
2000-05-31,6056500,0.12166449587876826
2000-06-01,8961600,0.3918167069987124
2000-06-02,8962200,6.695008873336405e-05
2000-06-05,6998100,-0.24737704892168288
2000-06-06,4858900,-0.36482660879482687
2000-06-07,4919500,0.012394824478027644
2000-06-08,5723100,0.1513037173037599
2000-06-09,3085300,-0.6178617192654787
2000-06-12,3678900,0.1759648970919887
2000-06-13,6558700,0.578178618131922
2000-06-14,6420500,-0.021296416296683773
2000-06-15,5881200,-0.08773517356782712
2000-06-16,5567900,-0.054742859620640516
2000-06-19,5106900,-0.0864253965942261
2000-06-20,6480000,0.23812794385768576
2000-06-21,3115000,-0.7324913581247667
2000-06-22,7490500,0.8774063987358822
2000-06-23,4863300,-0.4319183311417998
2000-06-26,5201300,0.06719137450908974
2000-06-27,4159500,-0.2235137196007848
2000-06-28,5347700,0.25127168718774406
2000-06-29,6345700,0.17111085624070377
2000-06-30,7420200,0.15642859282367638
2000-07-03,1436600,-1.641926800335364
2000-07-05,2748200,0.6486669412569714
2000-07-06,5963200,0.7746610978273214
2000-07-07,3034800,-0.6754617252610746
2000-07-10,2816100,-0.07479257545286444
2000-07-11,5431600,0.6568808008135836
2000-07-12,5883000,0.07983308603981598
2000-07-13,5356000,-0.09384940805339248
2000-07-14,5341900,-0.002636032897051166
2000-07-17,4208300,-0.2385226292620093
2000-07-18,4262100,0.012703230894139494
2000-07-19,8506800,0.6911038471028306
2000-07-20,4538900,-0.6281811517196232
2000-07-21,5656900,0.2201913470434924
2000-07-24,5628500,-0.005033062177982828
2000-07-25,4757100,-0.1682047379312266
2000-07-26,12062500,0.9304632277836102
2000-07-27,7652600,-0.45505600728809625
2000-07-28,6229500,-0.20574938662022824
2000-07-31,5265500,-0.1681199649182652
2000-08-01,3946600,-0.2883216590853266
2000-08-02,7439800,0.6339895180100612
2000-08-03,4607100,-0.4792453749456307
2000-08-04,3686600,-0.22289396773768289
2000-08-07,4159800,0.12076237211442553
2000-08-08,3658700,-0.12835910313327403
2000-08-09,5383800,0.3862865514888423
2000-08-10,4193400,-0.24988258382092887
2000-08-11,5089400,0.19364808469271466
2000-08-14,2966700,-0.5397097214597988
2000-08-15,5564600,0.6289748803745301
2000-08-16,5191600,-0.06938316950498091
2000-08-17,5652200,0.08500291506893021
2000-08-18,4626400,-0.20026582203852605
2000-08-21,2380600,-0.6644264711102288
2000-08-22,3075300,0.2560499007236867
2000-08-23,5483200,0.5782864146628786
2000-08-24,4529000,-0.19118770756413106
2000-08-25,2822200,-0.47298444193255307
2000-08-28,5518700,0.6706256026649182
2000-08-29,3561900,-0.4378482149487226
2000-08-30,3964800,0.10716130209496733
2000-08-31,4863100,0.20422068219574463
2000-09-01,3191200,-0.4212790730393703
2000-09-05,3470800,0.08398809332813784
2000-09-06,4322200,0.2193794169495913
2000-09-07,4265500,-0.013205124520176525
2000-09-08,3518200,-0.1926099121839453
2000-09-11,3937500,0.11259650896908369
2000-09-12,4769100,0.19161160370104646
2000-09-13,7691600,0.47797121644149776
2000-09-14,3397100,-0.817206697809949
2000-09-15,4085700,0.184570945776537
2000-09-18,5109300,0.22356933626987896
2000-09-19,6588200,0.25421776155091
2000-09-20,6508100,-0.012232615139183167
2000-09-21,5972300,-0.08591544209992463
2000-09-22,7791300,0.265875613733245
2000-09-25,9726300,0.22182583008739343
2000-09-26,5302400,-0.6066740084130959
2000-09-27,7186200,0.30400297194927184
2000-09-28,7036400,-0.02106584445676596
2000-09-29,9333600,0.28252411678489686
2000-10-02,5517800,-0.5256415624055926
2000-10-03,9347200,0.5270976030893664
2000-10-04,6148900,-0.4188036291791519
2000-10-05,4566900,-0.29743856628095067
2000-10-06,10014900,0.7852393462942846
